series_key;time_period;time_period_start;time_period_end;obs_value;updated_at;dataset_id;title_fr;title_long_fr;FREQ;REF_AREA;ADJUSTMENT;DIREN_OBJET;DIREN_THECO;DIREN_MESURE;DIREN_NATURE;DIREN_SECTACT;DIREN_TAILLENT;UNIT;DECIMALS;UNIT_MULT;COLLECTION;TIME_FORMAT;SOURCE_AGENCY;OBS_CONF;OBS_STATUS
DIREN.A.FR.BI.LME.OB.05.N.RS.TT;2021;2021-01-01;2021-12-31;24,3;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Part des dettes obligataires dans le total des dettes bancaires, obligataires et de crédit-bail, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part des dettes obligataires dans le total des dettes bancaires, Services aux ménages, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;OB;BI;05;LME;RS;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.OB.05.N.ZZ.GE;2021;2021-01-01;2021-12-31;72,1;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Part des dettes obligataires dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Grandes entreprises, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part des dettes obligataires dans le total des dettes bancaires, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;OB;BI;05;LME;ZZ;GE;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.RF.05.N.DE.TT;2021;2021-01-01;2021-12-31;4,0;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Rentabilité financière des capitaux propres, Industries extractives, énergie, eau, déchets, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Rentabilité financière des capitaux propres, Industries extractives, énergie, eau, déchets, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;RF;BI;05;LME;DE;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.RF.05.N.H.TT;2021;2021-01-01;2021-12-31;12,5;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Rentabilité financière des capitaux propres, Transports et entreposage, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Rentabilité financière des capitaux propres, Transports et entreposage, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;RF;BI;05;LME;H;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.RN.05.N.DE.TT;2021;2021-01-01;2021-12-31;2,2;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Industries extractives, énergie, eau, déchets, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Industries extractives, énergie, eau, déchets, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;RN;BI;05;LME;DE;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.RN.05.N.FZ.TT;2021;2021-01-01;2021-12-31;10,6;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Construction, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Construction, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;RN;BI;05;LME;FZ;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.RN.05.N.I.TT;2021;2021-01-01;2021-12-31;4,6;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Hébergement et restauration, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Hébergement et restauration, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;RN;BI;05;LME;I;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.RN.05.N.JZ.TT;2021;2021-01-01;2021-12-31;4,3;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Information et communication, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Information et communication, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;RN;BI;05;LME;JZ;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.RN.05.N.LZ.TT;2021;2021-01-01;2021-12-31;1,9;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Activités immobilières, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Activités immobilières, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;RN;BI;05;LME;LZ;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.RN.05.N.RS.TT;2021;2021-01-01;2021-12-31;-0,0;2025-12-08T11:01:05+00:00;DIREN;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Services aux ménages, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Services aux ménages, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;RN;BI;05;LME;RS;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.RN.05.N.ZZ.GE;2021;2021-01-01;2021-12-31;4,9;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Tous secteurs, Grandes entreprises, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;RN;BI;05;LME;ZZ;GE;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.TM.05.N.LZ.TT;2021;2021-01-01;2021-12-31;60,1;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Taux de marge, Activités immobilières, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux de marge, Activités immobilières, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;TM;BI;05;LME;LZ;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.TM.05.N.MN.TT;2021;2021-01-01;2021-12-31;17,7;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Taux de marge, Soutien aux entreprises, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux de marge, Soutien aux entreprises, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;TM;BI;05;LME;MN;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.VA.07.N.DE.TT;2021;2021-01-01;2021-12-31;7,7;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Valeur ajoutée, Industries extractives, énergie, eau, déchets, Toutes tailles, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Valeur ajoutée, Industries extractives, énergie, eau, déchets, Toutes tailles, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;VA;BI;07;LME;DE;TT;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.VA.07.N.FZ.TT;2021;2021-01-01;2021-12-31;14,4;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Valeur ajoutée, Construction, Toutes tailles, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Valeur ajoutée, Construction, Toutes tailles, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;VA;BI;07;LME;FZ;TT;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.VA.07.N.ZZ.GE;2021;2021-01-01;2021-12-31;16,4;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Valeur ajoutée, Tous secteurs, Grandes entreprises, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Valeur ajoutée, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;VA;BI;07;LME;ZZ;GE;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.AE.05.N.C.TT;2021;2021-01-01;2021-12-31;2,0;2025-11-14T13:00:06+00:00;DIREN;Bilans d'Entreprises, Part du crédit-bail dans le total des dettes bancaires, obligataires et de crédit-bail, Industrie manufacturière, Toutes tailles,  Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part du crédit-bail dans le total des dettes bancaires, obligataires et de crédit-bail, Industrie manufacturière, Toutes tailles,  Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;AE;BI;05;LME;C;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.AE.05.N.I.TT;2021;2021-01-01;2021-12-31;4,3;2025-11-14T13:00:06+00:00;DIREN;Bilans d'Entreprises, Part du crédit-bail dans le total des dettes bancaires, obligataires et de crédit-bail, Hébergement et restauration, Toutes tailles,  Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part du crédit-bail dans le total des dettes bancaires, obligataires et de crédit-bail, Hébergement et restauration, Toutes tailles,  Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;AE;BI;05;LME;I;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.AE.05.N.JZ.TT;2021;2021-01-01;2021-12-31;0,6;2025-11-14T13:00:06+00:00;DIREN;Bilans d'Entreprises, Part du crédit-bail dans le total des dettes bancaires, obligataires et de crédit-bail, Information et communication, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part du crédit-bail dans le total des dettes bancaires, obligataires et de crédit-bail, Information et communication, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;AE;BI;05;LME;JZ;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.BE.05.N.ZZ.EI;2021;2021-01-01;2021-12-31;68,8;2025-11-14T13:00:06+00:00;DIREN;Bilans d'Entreprises, Part des dettes bancaires dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part des dettes bancaires dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;BE;BI;05;LME;ZZ;EI;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.BE.05.N.ZZ.GE;2021;2021-01-01;2021-12-31;26,1;2025-11-14T13:00:06+00:00;DIREN;Bilans d'Entreprises, Part des dettes bancaires dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Grandes entreprises, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part des dettes bancaires dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;BE;BI;05;LME;ZZ;GE;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.BF.05.N.FZ.TT;2021;2021-01-01;2021-12-31;12,4;2025-11-14T13:00:06+00:00;DIREN;Bilans d'Entreprises, Besoins en fonds de roulement, Construction, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Besoins en fonds de roulement, Construction, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;BF;BI;05;LME;FZ;TT;JRCA;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.BF.05.N.G.TT;2021;2021-01-01;2021-12-31;18,8;2025-11-14T13:00:06+00:00;DIREN;Bilans d'Entreprises, Besoins en fonds de roulement, Commerce et réparation automobile, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Besoins en fonds de roulement, Commerce et réparation automobile, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;BF;BI;05;LME;G;TT;JRCA;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.DE.05.N.C.TT;2021;2021-01-01;2021-12-31;88,0;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Taux d'endettement financier (sur capitaux propres), Industrie manufacturière, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux d'endettement financier (sur capitaux propres), Industrie manufacturière, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;DE;BI;05;LME;C;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.DE.05.N.H.TT;2021;2021-01-01;2021-12-31;118,8;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Taux d'endettement financier (sur capitaux propres), Transports et entreposage, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux d'endettement financier (sur capitaux propres), Transports et entreposage, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;DE;BI;05;LME;H;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.FL.07.N.AZ.TT;2021;2021-01-01;2021-12-31;8,4;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Chiffre d'affaires, Agriculture, sylviculture et pêche, Toutes tailles, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Chiffre d'affaires, Agriculture, sylviculture et pêche, Toutes tailles, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;FL;BI;07;LME;AZ;TT;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.FL.07.N.MN.TT;2021;2021-01-01;2021-12-31;12,9;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Chiffre d'affaires, Soutien aux entreprises, Toutes tailles, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Chiffre d'affaires, Soutien aux entreprises, Toutes tailles, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;FL;BI;07;LME;MN;TT;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.OB.05.N.LZ.TT;2021;2021-01-01;2021-12-31;23,7;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Part des dettes obligataires dans le total des dettes bancaires, obligataires et de crédit-bail, Activités immobilières, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part des dettes obligataires dans le total des dettes bancaires, Activités immobilières, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;OB;BI;05;LME;LZ;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.RF.05.N.C.TT;2021;2021-01-01;2021-12-31;11,2;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Rentabilité financière des capitaux propres, Industrie manufacturière, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Rentabilité financière des capitaux propres, Industrie manufacturière, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;RF;BI;05;LME;C;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.RF.05.N.MN.TT;2021;2021-01-01;2021-12-31;13,8;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Rentabilité financière des capitaux propres, Soutien aux entreprises, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Rentabilité financière des capitaux propres, Soutien aux entreprises, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;RF;BI;05;LME;MN;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.RN.05.N.C.TT;2021;2021-01-01;2021-12-31;6,3;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Industrie manufacturière, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Industrie manufacturière, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;RN;BI;05;LME;C;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.TM.05.N.ZZ.EI;2021;2021-01-01;2021-12-31;26,1;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Taux de marge, Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux de marge, Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;TM;BI;05;LME;ZZ;EI;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.FX.07.N.I.TT;2021;2021-01-01;2021-12-31;-1,4;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Impôts de production, Hébergement et restauration, Toutes tailles, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Impôts de production, Hébergement et restauration, Toutes tailles, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;FX;BI;07;LME;I;TT;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.TN.10.N.AZ.TT;2021;2021-01-01;2021-12-31;68,7;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Trésorerie (en j de CA), Agriculture, sylviculture et pêche, Toutes tailles, Critères LME, Médiane, Brut;Bilans d'Entreprises, Trésorerie (en jours de chiffre d'affaires), Agriculture, sylviculture et pêche, Toutes tailles, Critères de la loi de modernisation de l'économie, Médiane, Brut;A;FR;N;TN;BI;10;LME;AZ;TT;JRCA;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.NC.05.N.G.TT;2020;2020-01-01;2020-12-31;31,9;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Taux d'endettement financier net, Commerce et réparation automobile, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux d'endettement financier net, Commerce et réparation automobile, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;NC;BI;05;LME;G;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.NC.05.N.MN.TT;2020;2020-01-01;2020-12-31;34,6;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Taux d'endettement financier net, Soutien aux entreprises, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux d'endettement financier net, Soutien aux entreprises, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;NC;BI;05;LME;MN;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.OB.05.N.FZ.TT;2020;2020-01-01;2020-12-31;34,4;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Part des dettes obligataires dans le total des dettes bancaires, obligataires et de crédit-bail, Construction, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part des dettes obligataires dans le total des dettes bancaires, Construction, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;OB;BI;05;LME;FZ;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.RN.05.N.AZ.TT;2020;2020-01-01;2020-12-31;3,1;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Agriculture, sylviculture et pêche, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Agriculture, sylviculture et pêche, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;RN;BI;05;LME;AZ;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.RN.05.N.H.TT;2020;2020-01-01;2020-12-31;-1,1;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Transports et entreposage, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Transports et entreposage, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;RN;BI;05;LME;H;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.TM.05.N.DE.TT;2020;2020-01-01;2020-12-31;42,7;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Taux de marge, Industries extractives, énergie, eau, déchets, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux de marge, Industries extractives, énergie, eau, déchets, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;TM;BI;05;LME;DE;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.VA.07.N.C.TT;2020;2020-01-01;2020-12-31;-8,5;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Valeur ajoutée, Industrie manufacturière, Toutes tailles, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Valeur ajoutée, Industrie manufacturière, Toutes tailles, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;VA;BI;07;LME;C;TT;PCCH;1;0;E;P1Y;FR2;F;A
